assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,4,167,100,100,1,0.15,244851,2,,1,-1,2,-2,212.3,41,32,1,,2,3,6.2,5.7,6,1.80,0.27,6.54,0.98,4.74,9.74,1.46,0.71,Cole,6.7,10,6,10,1.5,4,62.6,44,33,362,False,227.8,70,27,602,,2023-10-08T10:00:09.839092Z,52,159,99,0,0,1,0,,244851.jpg,4.7,33,20,0,0,0.0,Palmer,8.1,46,16,False,None,6,0.9,a,7,8,188.0,49,31,47,937699,248312,147398,5946,1.3,9.0,Palmer,3
0,0,0,0,0,0,0,518620,None,,0,0,0,0,0.0,719,310,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ângelo Gabriel,0.0,695,296,0,0,0,0.0,721,311,589,False,0.0,721,311,0,Season long loan to Strasbourg until the end of the season,2023-08-10T13:51:38.491138Z,50,212,133,0,0,None,0,,518620.jpg,0.0,721,311,0,0,0,Borges Damaceno,0.0,720,302,False,None,0,0,u,7,8,0.0,716,309,0,0,0,985,1,0.0,0.0,Ângelo,0
0,0,17,None,None,0,0.0,441302,None,,0,0,-3,3,41.0,256,142,None,,0,3,-0.2,-0.7,0,0.18,0.15,0.58,0.49,0.40,3.11,2.62,0.34,Ian,0.3,350,170,1,0.84,0,7.9,351,159,609,False,19.0,380,169,107,,None,52,162,101,0,0,None,0,,441302.jpg,0.9,441,218,0,0,0.0,Maatsen,0.1,503,174,False,None,0,0.0,a,7,8,19.0,296,152,6,2357,74,9466,124,0.1,1.2,Maatsen,1
0,3,186,100,100,3,0.28,220362,None,,0,0,0,0,49.5,228,65,None,,1,2,0.8,0.3,0,1.17,0.11,1.95,0.18,0.78,12.65,1.18,0.07,Axel,1.3,232,77,13,1.21,1,33.7,140,38,611,False,209.4,87,29,966,,2023-10-10T12:00:09.181007Z,50,196,25,0,0,None,0,,220362.jpg,3.5,98,30,0,0,0.0,Disasi,4.4,86,33,False,None,11,1.02,a,7,8,78.0,148,21,38,878076,5222,656707,12718,0.3,7.6,Disasi,2
0,0,37,None,None,1,0.63,503714,None,,0,0,-1,1,19.1,327,170,None,,0,3,0.2,-0.3,1,0.09,0.06,0.09,0.06,0.00,3.89,2.45,0.0,Lesley,0.7,280,132,2,1.26,0,4.7,381,175,613,False,26.4,361,160,143,,None,44,557,312,0,0,None,0,,503714.jpg,1.1,356,168,0,0,0.0,Ugochukwu,0.3,279,89,False,None,1,0.63,a,7,8,2.0,397,198,9,41617,917,30611,1079,0.2,2.0,Ugochukwu,1
0,0,6,0,0,0,0.0,534392,None,,0,0,0,0,0.6,415,52,None,,0,4,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.90,10.12,0.0,Mason,0.0,628,71,1,11.25,0,0.3,446,54,623,False,0.4,448,53,8,Season-long loan to Sunderland,2023-09-01T21:50:53.219365Z,45,453,85,0,0,None,0,,534392.jpg,1.0,395,48,0,0,0.0,Burstow,0.1,451,66,False,None,0,0.0,u,7,8,2.0,400,54,2,4401,0,13252,110,0.0,0.4,Burstow,0
0,0,0,None,None,0,0,482158,None,,0,0,0,0,0.0,523,56,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lucas,0.0,455,71,0,0,0,0.0,545,72,659,False,0.0,539,72,0,,None,40,689,64,0,0,None,0,,482158.jpg,0.0,550,72,0,0,0,Bergström,0.0,571,75,False,None,0,0,a,7,8,0.0,501,49,0,1556,26,1201,36,0.0,0.0,Bergström,0
0,0,0,0,0,0,0,514356,None,,0,0,-1,1,0.0,705,300,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Roméo,0.0,677,284,0,0,0,0.0,709,302,667,False,0.0,709,302,0,Ankle injury - Unknown return date,2023-08-24T14:00:07.676377Z,49,271,173,0,0,None,0,,514356.jpg,0.0,709,302,0,0,0,Lavia,0.0,702,290,False,None,0,0,i,7,8,0.0,702,299,0,1047,22,1260,24,0.0,0.0,Lavia,0
0,0,0,0,0,0,0,461188,None,,0,0,0,0,0.0,513,194,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bashir,0.0,444,159,0,0,0,0.0,535,196,671,False,0.0,528,196,0,Season-long loan to Swansea City,2023-09-03T20:06:46.325160Z,40,675,200,0,0,None,0,,461188.jpg,0.0,540,193,0,0,0,Humphreys,0.0,672,229,False,None,0,0,u,7,8,0.0,490,186,0,629,0,919,9,0.0,0.0,Humphreys,0
0,0,3,None,None,0,0.0,617054,None,,0,0,0,0,0.1,431,56,None,,0,4,-0.2,-0.7,0,0.00,0.0,0.47,4.7,0.47,1.64,16.4,4.7,Deivid Washington,0.3,335,40,1,10.0,0,0.4,444,53,677,False,0.0,683,79,9,,None,45,468,88,0,0,None,0,,617054.jpg,1.0,399,50,0,0,0.0,de Souza Eugênio,0.1,459,69,False,None,0,0.0,a,7,8,4.0,386,53,1,8044,416,5056,338,0.1,0.2,Deivid,0
0,0,0,None,None,0,0,474803,None,,0,0,0,0,0.0,521,54,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Eddie,0.0,453,69,0,0,0,0.0,543,70,680,False,0.0,537,70,0,,None,40,685,62,0,0,None,0,,474803.jpg,0.0,548,70,0,0,0,Beach,0.0,637,79,False,None,0,0,a,7,8,0.0,499,47,0,963,48,598,47,0.0,0.0,Beach,0
0,0,0,0,0,0,0,491011,None,,0,0,0,0,0.0,654,266,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Diego Manuel Jadon,0.0,609,234,0,0,0,0.0,665,269,681,False,0.0,659,265,0,Season-long loan to Lyon,2023-09-03T20:11:21.942763Z,45,434,250,0,0,None,0,,491011.jpg,0.0,668,272,0,0,0,da Silva Moreira,0.0,728,308,False,None,0,0,u,7,8,0.0,645,261,0,236,0,270,6,0.0,0.0,Diego Moreira,0
0,0,0,None,None,0,0,457569,None,,0,0,0,0,0.0,639,75,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Djordje,0.0,591,82,0,0,0,0.0,649,83,687,False,0.0,643,83,0,,None,45,415,21,0,0,None,0,,457569.jpg,0.0,655,83,0,0,0,Petrovic,0.0,543,72,False,None,0,0,a,7,8,0.0,629,72,0,1823,80,1621,113,0.0,0.0,Petrovic,0
0,0,0,None,None,0,0,514280,None,,0,0,0,0,0.0,529,202,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,462,169,0,0,0,0.0,551,204,716,False,0.0,545,205,0,,None,40,696,213,0,0,None,0,,514280.jpg,0.0,556,201,0,0,0,Gilchrist,0.0,621,216,False,None,0,0,a,7,8,0.0,507,195,0,1366,78,817,70,0.0,0.0,Gilchrist,0
0,0,0,None,None,0,0,517996,None,,0,0,0,0,0.0,663,76,None,,0,4,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ronnie,0.0,620,67,0,0,0,0.0,674,76,717,False,0.0,668,74,0,,None,45,445,81,0,0,None,0,,517996.jpg,0.0,677,78,0,0,0,Stutter,0.0,557,77,False,None,0,0,a,7,8,0.0,654,76,0,3496,347,1925,186,0.0,0.0,Stutter,0
0,0,2,None,None,0,0.0,519198,None,,0,0,0,0,0.0,664,274,None,,0,3,-0.5,-1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Alex,0.0,621,244,0,0.0,0,0.0,675,277,718,False,0.0,669,273,1,,None,45,446,260,0,0,None,0,,519198.jpg,1.0,393,184,0,0,0.0,Matos,0.0,687,283,False,None,0,0.0,a,7,8,0.0,655,269,1,926,63,556,45,0.0,0.2,Matos,0
0,0,0,None,None,0,0,248854,None,,0,0,0,0,0.0,502,187,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,432,151,0,0,0,0.0,524,189,723,False,0.0,517,189,0,,None,40,662,191,0,0,None,0,,248854.jpg,0.0,528,185,0,0,0,Brooking,0.0,643,220,False,None,0,0,a,7,8,0.0,478,178,0,906,95,444,63,0.0,0.0,Brooking,0
0,0,0,None,None,0,0,156074,None,,0,0,-2,2,0.0,550,217,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rob,0.0,488,191,0,0,0,0.0,568,217,7,False,0.0,562,218,0,,None,43,578,138,0,0,None,0,,156074.jpg,0.0,575,216,0,0,0,Holding,0.1,363,137,False,None,0,0,a,8,31,0.0,531,212,0,4987,131,12162,196,0.0,0.0,Holding,0
0,0,21,100,100,0,0.0,466117,None,,0,0,-2,2,4.9,382,190,None,,0,3,1.5,1.0,1,0.03,0.04,0.03,0.04,0.00,2.76,3.23,0.0,Naouirou,1.0,242,115,2,2.34,0,1.4,429,200,219,False,8.2,415,189,77,,2023-09-22T13:30:07.934644Z,43,599,319,0,0,None,0,,466117.jpg,1.0,372,174,0,0,0.0,Ahamada,1.1,167,56,False,None,0,0.0,a,8,31,0.0,541,209,6,137915,11297,58148,5537,0.2,1.4,Ahamada,0
1,9,280,None,None,5,0.42,174874,None,,0,0,6,-6,141.7,80,16,None,,3,2,3.5,3.0,1,0.67,0.06,1.51,0.13,0.84,17.70,1.48,0.07,Joachim,3.0,100,29,16,1.33,2,65.4,35,3,220,True,383.2,4,1,1080,,None,51,164,17,0,0,None,0,,174874.jpg,5.0,21,5,0,0,0.0,Andersen,23.6,13,4,False,None,12,1.0,a,8,31,130.0,90,4,60,2599978,85583,491541,25475,0.6,11.8,Andersen,2
3,0,114,100,100,5,0.44,80146,None,,0,0,-1,1,149.0,72,53,None,,0,3,4.8,4.3,2,1.18,0.1,2.92,0.25,1.74,14.79,1.31,0.15,Jordan,4.3,47,23,13,1.15,1,54.9,56,39,221,False,186.8,114,44,1014,,2023-09-16T20:00:07.282243Z,54,111,68,0,0,None,0,,80146.jpg,3.2,117,51,0,0,0.0,Ayew,0.6,217,70,False,None,12,1.07,a,8,31,213.0,38,22,38,74512,2751,56541,2385,0.8,7.0,J.Ayew,4
0,0,30,None,None,1,0.69,57328,None,,0,0,-1,1,3.6,385,140,None,,0,2,1.2,0.7,0,0.01,0.01,0.04,0.03,0.03,1.95,1.35,0.02,Nathaniel,0.7,277,94,0,0.0,0,2.0,423,151,222,False,10.4,400,147,130,,None,44,477,90,0,0,None,0,,57328.jpg,2.7,166,54,0,0,0.0,Clyne,0.1,389,147,False,None,1,0.69,a,8,31,6.0,369,130,8,5458,137,9171,254,0.2,1.8,Clyne,0
0,0,129,100,100,3,0.31,438464,None,,0,0,0,0,112.2,115,82,None,,0,3,1.5,1.0,0,0.54,0.06,0.82,0.09,0.28,13.59,1.41,0.03,Cheick,1.0,258,124,12,1.25,0,30.5,168,83,223,False,155.6,141,55,867,,2023-10-06T23:00:08.561317Z,50,205,128,0,0,None,0,,438464.jpg,2.0,243,106,0,0,0.0,Doucouré,0.1,429,139,False,None,10,1.04,a,8,31,36.0,241,128,20,10952,318,10817,395,0.2,4.0,C.Doucouré,2
0,0,0,100,100,0,0,450535,None,,0,0,0,0,0.0,635,255,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Malcolm,0.0,587,221,0,0,0,0.0,645,258,224,False,0.0,639,254,0,,2023-08-17T14:00:07.032627Z,45,410,236,0,0,None,0,,450535.jpg,0.0,651,262,0,0,0,Ebiowei,0.0,553,203,False,None,0,0,a,8,31,0.0,625,250,0,1810,65,5062,89,0.0,0.0,Ebiowei,0
0,6,164,100,100,4,0.38,199670,None,,0,0,0,0,122.2,101,9,3,,0,4,3.5,3.0,6,0.47,0.04,4.52,0.43,4.05,12.81,1.22,0.39,Odsonne,3.0,102,13,12,1.15,5,77.1,22,6,225,False,237.6,61,8,943,,2023-09-24T18:00:07.480397Z,55,101,30,0,0,3,0,,199670.jpg,4.2,51,9,0,0,0.0,Edouard,4.0,89,15,False,None,11,1.05,a,8,31,409.0,8,5,46,799843,40437,627918,8266,0.5,8.4,Edouard,2
2,1,144,100,100,3,0.36,232413,1,,0,0,-4,4,319.4,17,13,1,,0,3,3.8,3.3,6,1.98,0.24,5.13,0.62,3.15,12.35,1.48,0.38,Eberechi,3.3,84,46,10,1.2,2,76.6,23,16,226,False,208.2,90,33,749,,2023-10-04T08:30:08.801501Z,61,61,38,0,0,2,0,,232413.jpg,3.9,70,35,0,0,0.0,Eze,3.9,91,26,False,None,8,0.96,a,8,31,238.0,33,19,35,346832,42758,1495636,3562,0.5,5.7,Eze,2
0,0,0,0,0,0,0,40836,None,,0,0,-1,1,0.0,561,67,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Vicente,0.0,507,80,0,0,0,0.0,578,81,227,False,0.0,572,81,0,Signed for Celta Vigo,2023-09-02T08:56:40.331253Z,44,473,23,0,0,None,0,,40836.jpg,0.0,584,81,0,0,0,Guaita,0.2,296,43,False,None,0,0,u,8,31,0.0,546,61,0,2528,0,65129,465,0.0,0.0,Guaita,0
0,6,220,100,100,5,0.45,209036,None,,0,0,1,-1,37.1,268,83,None,,1,2,2.8,2.3,1,0.19,0.02,0.77,0.07,0.58,14.49,1.32,0.05,Marc,2.3,135,48,13,1.18,0,29.5,172,48,228,False,235.2,62,18,990,,2023-09-13T15:30:08.533559Z,46,339,44,0,0,None,0,,209036.jpg,3.8,74,18,0,0,0.0,Guéhi,5.3,78,29,False,None,11,1.0,a,8,31,23.0,277,88,42,524615,18799,174010,8180,0.5,9.1,Guéhi,1
0,0,85,100,100,4,0.53,108413,4,,0,0,-1,1,150.2,70,51,None,,0,3,2.8,2.3,2,0.64,0.09,0.79,0.11,0.15,12.90,1.71,0.02,Will,2.3,137,57,13,1.73,0,30.9,162,81,229,False,123.0,185,73,677,,2023-08-06T23:30:05.660088Z,49,228,145,0,0,None,0,,108413.jpg,2.1,228,98,0,0,0.0,Hughes,0.0,640,255,False,None,8,1.06,a,8,31,37.0,237,125,19,1341,80,1090,57,0.5,3.9,Hughes,2
0,7,213,None,None,5,0.42,101982,None,,0,0,1,-1,0.0,679,76,None,,2,1,4.2,3.7,1,0.00,0.0,0.00,0.0,0.00,17.70,1.48,0.0,Sam,3.7,65,4,16,1.33,0,21.6,229,16,230,False,215.6,82,16,1080,,None,46,337,13,0,0,None,0,,101982.jpg,4.2,47,4,0,29,2.42,Johnstone,5.7,71,13,False,None,12,1.0,a,8,31,0.0,672,73,50,550680,39605,198546,8375,0.8,10.9,Johnstone,0
1,3,112,100,100,2,0.26,152551,None,,0,0,-3,3,144.1,79,58,None,,0,3,4.5,4.0,8,0.82,0.1,1.17,0.14,0.35,10.83,1.38,0.04,Jefferson,4.0,56,29,13,1.66,0,33.5,141,72,231,False,123.2,184,72,704,,2023-09-15T15:30:07.837506Z,47,318,207,0,0,None,0,,152551.jpg,2.9,144,61,0,0,0.0,Lerma Solís,0.1,375,119,False,None,8,1.02,a,8,31,68.0,163,95,23,6190,1365,30446,239,0.9,4.9,Lerma,1
3,0,46,None,None,2,0.47,231747,None,,0,0,-1,1,70.8,176,22,None,,0,4,1.2,0.7,1,0.46,0.11,0.82,0.2,0.36,9.19,2.17,0.09,Jean-Philippe,0.7,299,33,8,1.89,0,20.1,243,34,232,False,72.8,266,31,381,,None,49,256,54,0,0,None,0,,231747.jpg,2.3,206,29,0,0,0.0,Mateta,0.5,228,40,False,None,3,0.71,a,8,31,58.0,189,40,21,77063,1003,69689,2295,0.1,4.3,Mateta,1
0,0,0,None,None,0,0,169593,None,,0,0,0,0,0.0,481,40,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Remi,0.0,408,55,0,0,0,0.0,503,56,233,False,0.0,496,56,0,,None,40,636,48,0,0,None,0,,169593.jpg,0.0,507,56,0,0,0,Matthews,0.1,385,56,False,None,0,0,a,8,31,0.0,457,33,0,2695,116,5439,135,0.0,0.0,Matthews,0
1,5,229,100,100,5,0.42,244723,None,,1,-1,2,-2,113.6,112,21,None,,1,2,6.2,5.7,1,0.85,0.07,1.27,0.11,0.42,17.45,1.48,0.04,Tyrick,5.7,27,9,16,1.36,1,38.7,106,26,234,False,232.2,65,20,1059,,2023-10-28T08:30:08.353664Z,47,326,41,0,0,None,0,,244723.jpg,4.2,48,9,0,0,0.0,Mitchell,6.7,63,21,False,None,12,1.02,a,8,31,42.0,220,62,50,721324,87204,114548,11684,1.2,10.6,Mitchell,2
0,0,0,0,0,0,0,512462,None,,0,0,0,0,0.0,528,201,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jake,0.0,461,168,0,0,0,0.0,550,203,235,False,0.0,544,204,0,Permanent transfer to Lyon,2023-08-17T06:14:22.523517Z,40,695,212,0,0,None,0,,512462.jpg,0.0,555,200,0,0,0,O'Brien,0.1,502,192,False,None,0,0,u,8,31,0.0,506,194,0,415,0,9592,61,0.0,0.0,O'Brien,0
0,0,2,100,100,0,0.0,443661,2,,0,0,-2,2,1.4,405,202,2,,0,3,0.8,0.3,1,0.02,0.08,0.25,0.98,0.23,0.24,0.94,0.9,Michael,0.3,352,172,1,3.91,0,1.0,434,202,236,False,0.4,449,212,23,,2023-07-05T16:30:03.780925Z,58,80,50,0,0,None,0,,443661.jpg,1.0,432,214,0,0,0.0,Olise,0.1,438,142,False,None,0,0.0,a,8,31,8.0,364,185,1,4690,1973,11963,264,0.1,0.2,Olise,0
0,0,0,0,0,0,0,450541,None,,0,0,0,0,0.0,637,69,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,589,59,0,0,0,0.0,647,68,237,False,0.0,641,66,0,"Half season loan to Carlisle United, expected back in January",2023-08-02T07:30:53.481421Z,45,412,73,0,0,None,0,,450541.jpg,0.0,653,72,0,0,0,Plange,0.0,660,90,False,None,0,0,u,8,31,0.0,627,68,0,0,0,1415,15,0.0,0.0,Plange,0
0,0,17,None,None,0,0.0,427623,None,,0,0,-1,1,0.3,420,154,None,,0,2,0.8,0.3,0,0.00,0.0,0.00,0.0,0.00,3.98,3.23,0.0,Chris,0.3,323,104,3,2.43,0,2.2,417,148,238,False,21.8,374,140,111,,None,39,734,234,0,0,None,0,,427623.jpg,1.0,362,121,0,0,0.0,Richards,0.6,220,83,False,None,1,0.81,a,8,31,0.0,430,152,4,41092,1286,33562,1183,0.1,1.0,C.Richards,0
0,0,10,100,100,1,1.05,173954,None,,0,0,-1,1,3.3,387,193,None,,0,3,0.5,0.0,0,0.03,0.03,0.03,0.03,0.00,1.39,1.45,0.0,Jairo,0.0,522,188,0,0.0,0,1.7,427,198,239,False,8.4,414,188,86,,2023-09-27T09:00:08.517252Z,44,499,284,0,0,None,0,,173954.jpg,2.0,235,101,0,0,0.0,Riedewald,0.1,442,145,False,None,1,1.05,a,8,31,6.0,370,188,4,7274,127,7020,243,0.0,0.9,Riedewald,0
0,1,86,100,100,4,0.47,86417,None,,0,0,-1,1,128.4,92,67,None,,0,3,4.5,4.0,2,0.37,0.04,1.59,0.18,1.22,11.02,1.31,0.14,Jeffrey,4.0,57,30,9,1.07,1,37.6,111,63,240,False,117.6,196,78,758,,2023-10-07T21:00:07.840898Z,49,223,141,0,0,None,0,,86417.jpg,2.7,168,75,0,0,0.0,Schlupp,0.1,371,117,False,None,11,1.31,a,8,31,132.0,85,53,30,10686,591,15718,345,0.8,6.1,Schlupp,0
0,0,3,50,0,0,0.0,49413,None,,0,0,0,0,0.0,466,167,None,,0,2,0.2,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,James,0.0,392,127,0,0.0,0,0.0,489,169,241,False,0.2,450,158,1,Calf injury - 50% chance of playing,2023-10-20T15:30:08.713409Z,40,619,164,0,0,None,0,,49413.jpg,1.0,364,123,0,0,0.0,Tomkins,0.5,240,94,False,None,0,0.0,d,8,31,0.0,442,158,1,19214,23,60417,907,0.0,0.2,Tomkins,0
0,0,141,100,100,4,0.37,55494,None,,0,0,0,0,48.3,234,67,None,,0,2,2.5,2.0,1,0.16,0.01,0.85,0.07,0.69,16.00,1.5,0.06,Joel,2.0,152,54,16,1.5,0,21.2,232,72,242,False,137.8,163,64,961,,2023-10-06T23:00:08.664937Z,45,353,52,1,0,None,0,,55494.jpg,2.5,185,62,0,0,0.0,Ward,0.3,276,109,False,None,11,1.03,a,8,31,27.0,264,80,27,23163,1556,22656,580,0.4,6.0,Ward,3
0,0,0,None,None,0,0,487818,None,,0,0,0,0,0.0,526,57,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,458,72,0,0,0,0.0,548,73,243,False,0.0,542,73,0,,None,40,692,65,0,0,None,0,,487818.jpg,0.0,553,73,0,0,0,Whitworth,1.1,171,22,False,None,0,0,a,8,31,0.0,504,50,0,18272,154,39493,860,0.0,0.0,Whitworth,0
0,0,0,0,0,0,0,172649,None,,0,0,-1,1,0.0,573,68,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dean,0.0,520,81,0,0,0,0.0,590,82,385,False,0.0,583,82,0,Thigh injury - Unknown return date,2023-09-27T09:00:08.768948Z,44,497,25,0,0,None,0,,172649.jpg,0.0,595,82,0,0,0,Henderson,0.2,298,44,False,None,0,0,i,8,31,0.0,559,63,0,15132,61,34537,547,0.0,0.0,Henderson,0
0,0,8,100,100,0,0.0,536694,3,,0,0,-1,1,49.1,232,128,None,,0,3,0.8,0.3,0,0.08,0.23,0.16,0.46,0.08,0.36,1.05,0.23,Matheus,0.3,347,168,0,0.0,0,5.8,369,169,615,False,4.6,426,195,31,,2023-08-08T11:00:07.451047Z,49,272,174,0,0,None,0,,536694.jpg,1.0,425,208,0,0,0.0,França de Oliveira,0.0,689,284,False,None,0,0.0,a,8,31,5.0,381,194,2,734,7,1179,52,0.1,0.4,Matheus França,0
0,0,21,0,0,1,0.68,450542,None,,0,0,0,0,28.2,292,155,None,,0,3,0.0,0.0,0,0.14,0.1,0.54,0.38,0.41,3.21,2.19,0.28,Jesurun,0.3,333,160,3,2.05,0,11.0,320,142,657,False,23.2,369,164,132,Hamstring injury - Unknown return date,2023-11-04T19:30:09.517669Z,45,413,238,0,0,None,0,,450542.jpg,1.3,329,152,0,0,0.0,Rak-Sakyi,0.0,562,208,False,None,0,0.0,i,8,31,58.0,186,106,8,5042,8,3237,287,0.1,1.8,Rak-Sakyi,0
0,0,0,0,0,0,0,461382,None,,0,0,0,0,0.0,640,70,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John-Kymani,0.0,592,60,0,0,0,0.0,650,69,658,False,0.0,644,67,0,Season-long loan to Cambridge United,2023-09-01T14:48:20.031299Z,45,416,74,0,0,None,0,,461382.jpg,0.0,656,73,0,0,0,Gordon,0.0,513,72,False,None,0,0,u,8,31,0.0,630,69,0,7045,0,8830,79,0.0,0.0,Gordon,0
0,0,0,None,None,0,0,531993,None,,0,0,0,0,0.0,668,78,None,,0,4,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ademola,0.0,625,69,0,0,0,0.0,678,78,720,False,0.0,672,76,0,,None,45,450,83,0,0,None,0,,531993.jpg,0.0,680,80,0,0,0,Ola-Adebomi,0.0,570,80,False,None,0,0,a,8,31,0.0,659,78,0,3436,308,1603,232,0.0,0.0,Ola-Adebomi,0
0,0,3,None,None,0,0.0,531989,None,,0,0,0,0,0.0,667,276,None,,0,3,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,David,0.0,624,246,0,0.0,0,0.2,451,212,721,False,2.4,436,202,3,,None,45,449,262,0,0,None,0,,531989.jpg,1.0,394,185,0,0,0.0,Ozoh,0.0,708,294,False,None,0,0.0,a,8,31,0.0,658,271,1,566,50,284,26,0.0,0.2,Ozoh,0
0,0,0,None,None,0,0,474908,None,,0,0,0,0,0.0,646,261,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jadan,0.0,599,228,0,0,0,0.0,656,264,724,False,0.0,650,260,0,,None,45,424,244,0,0,None,0,,474908.jpg,0.0,660,267,0,0,0,Raymond,0.0,717,300,False,None,0,0,a,8,31,0.0,636,256,0,388,43,163,21,0.0,0.0,Raymond,0
0,0,0,0,0,0,0,120250,None,,0,0,-1,1,0.0,569,220,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,André,0.0,515,184,0,0,0,0.0,586,224,244,False,0.0,579,219,0,Calf injury - Unknown return date,2023-09-28T17:00:09.015970Z,44,489,279,0,0,None,0,,120250.jpg,0.0,591,228,0,0,0,Tavares Gomes,0.1,378,121,False,None,0,0,i,9,11,0.0,555,214,0,5125,18,21517,277,0.0,0.0,André Gomes,0
0,2,145,100,75,2,0.2,480455,None,,0,0,0,0,29.9,286,93,None,,1,2,2.8,2.5,1,0.45,0.04,0.69,0.06,0.24,11.74,1.17,0.02,Jarrad,3.3,77,19,12,1.2,0,26.9,192,56,245,False,201.6,96,34,900,,2023-11-09T16:30:09.728802Z,40,688,208,0,0,None,0,,480455.jpg,2.2,212,72,0,0,0.0,Branthwaite,2.2,127,53,False,None,10,1.0,a,9,11,38.0,231,66,22,253529,12666,71194,4331,0.8,5.5,Branthwaite,4
0,3,96,100,100,3,0.47,177815,None,,0,0,-2,2,58.9,209,32,None,,0,4,3.8,4.3,2,0.18,0.03,2.97,0.47,2.79,8.56,1.34,0.44,Dominic,4.3,49,8,8,1.26,3,34.9,129,22,246,False,118.0,195,20,573,,2023-08-20T22:00:06.298153Z,58,73,24,0,0,1,0,,177815.jpg,3.3,112,17,0,0,0.0,Calvert-Lewin,1.6,141,24,False,None,7,1.1,a,9,11,181.0,52,19,30,253888,7608,189390,8461,0.7,5.2,Calvert-Lewin,0
0,0,0,50,25,0,0,59949,None,,0,0,-1,1,0.0,563,222,None,,0,2,-0.2,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Seamus,0.0,509,202,0,0,0,0.0,580,222,247,False,0.0,574,223,0,Lack of match fitness - 50% chance of playing,2023-08-06T23:30:05.699825Z,44,478,91,0,0,None,0,,59949.jpg,0.0,586,220,0,0,0,Coleman,0.0,573,205,False,None,0,0,d,9,11,0.0,548,220,0,798,24,4763,61,0.0,0.0,Coleman,0
